"pvalues","Fission"
0.323961827431119,"Conditional thinning"
0.000972685714395084,"Marginal thinning"
0.491216480468768,"Conditional thinning"
0.00602487163117727,"Marginal thinning"
0.849782708401235,"Conditional thinning"
0.000102122275045792,"Marginal thinning"
0.585221218835713,"Conditional thinning"
7.93648451681068e-05,"Marginal thinning"
0.0622284165818613,"Conditional thinning"
0.000181034061377041,"Marginal thinning"
0.990885609913849,"Conditional thinning"
0.00198845365477956,"Marginal thinning"
0.681131763500088,"Conditional thinning"
0.000894438574219975,"Marginal thinning"
0.85333785507034,"Conditional thinning"
0.0117206537079885,"Marginal thinning"
0.537983614329972,"Conditional thinning"
0.000334977225004468,"Marginal thinning"
0.167242144688314,"Conditional thinning"
0.000119082680309569,"Marginal thinning"
0.856887862182655,"Conditional thinning"
0.00851748695688113,"Marginal thinning"
0.982316108647022,"Conditional thinning"
0.0135296903493318,"Marginal thinning"
0.975060623283119,"Conditional thinning"
0.00130245924062711,"Marginal thinning"
0.950951790870617,"Conditional thinning"
0.0226084795985512,"Marginal thinning"
0.258582023985345,"Conditional thinning"
0.00943231364502356,"Marginal thinning"
0.703863028099832,"Conditional thinning"
0.00256553779762381,"Marginal thinning"
0.192861739456209,"Conditional thinning"
0.000169756933057457,"Marginal thinning"
0.540791799235731,"Conditional thinning"
0.0200594008578896,"Marginal thinning"
0.118648121362564,"Conditional thinning"
0.00184514231730271,"Marginal thinning"
0.316655380361997,"Conditional thinning"
0.000811998930811094,"Marginal thinning"
0.975409737504091,"Conditional thinning"
0.0029056242724009,"Marginal thinning"
0.503889071447238,"Conditional thinning"
0.00216185513753342,"Marginal thinning"
0.972641771411541,"Conditional thinning"
0.0730642352534136,"Marginal thinning"
0.11966518981304,"Conditional thinning"
0.000772993425206954,"Marginal thinning"
0.910026800514141,"Conditional thinning"
0.0051712478447849,"Marginal thinning"
0.691463487379358,"Conditional thinning"
0.00033800335474779,"Marginal thinning"
0.872847843781044,"Conditional thinning"
0.00408241254784449,"Marginal thinning"
0.406890858419299,"Conditional thinning"
7.16804960781406e-05,"Marginal thinning"
0.734418744464491,"Conditional thinning"
0.148942041489491,"Marginal thinning"
0.608458962545182,"Conditional thinning"
0.00101162150264814,"Marginal thinning"
0.204292246213471,"Conditional thinning"
0.00582300795899514,"Marginal thinning"
0.318565899497851,"Conditional thinning"
0.000265433683853023,"Marginal thinning"
0.778772007280198,"Conditional thinning"
0.0196806295504383,"Marginal thinning"
0.873996947560859,"Conditional thinning"
0.000126906769700646,"Marginal thinning"
0.847493911864783,"Conditional thinning"
0.00699968217311504,"Marginal thinning"
0.313717231507828,"Conditional thinning"
0.000378893894844724,"Marginal thinning"
0.702746930231662,"Conditional thinning"
0.0352907854768172,"Marginal thinning"
0.132622590112106,"Conditional thinning"
0.00286715593261749,"Marginal thinning"
0.810568462076044,"Conditional thinning"
0.000126385606513675,"Marginal thinning"
0.88413338205089,"Conditional thinning"
0.00148226108254323,"Marginal thinning"
0.19615717765572,"Conditional thinning"
0.000534325174759881,"Marginal thinning"
0.823869973453775,"Conditional thinning"
0.00709119346349017,"Marginal thinning"
0.697095967020162,"Conditional thinning"
0.000544515597072609,"Marginal thinning"
0.734010833031949,"Conditional thinning"
0.000362709350332099,"Marginal thinning"
0.808098417780122,"Conditional thinning"
0.0286151358151197,"Marginal thinning"
0.0135542165106802,"Conditional thinning"
0.009692846200307,"Marginal thinning"
0.29583034215353,"Conditional thinning"
0.00545283239873079,"Marginal thinning"
0.048745135634292,"Conditional thinning"
0.0018291068273199,"Marginal thinning"
0.453635980655852,"Conditional thinning"
0.0043069858387937,"Marginal thinning"
0.215732941129121,"Conditional thinning"
0.000647062927306259,"Marginal thinning"
0.881489347623648,"Conditional thinning"
0.0146153965751727,"Marginal thinning"
0.355470050869463,"Conditional thinning"
0.212474639795855,"Marginal thinning"
0.602105912710888,"Conditional thinning"
0.0153129469575058,"Marginal thinning"
0.62706278020544,"Conditional thinning"
0.0155368416363205,"Marginal thinning"
0.862803464615112,"Conditional thinning"
0.00603234537199935,"Marginal thinning"
0.641390580399942,"Conditional thinning"
0.000102266598140578,"Marginal thinning"
0.99214962177272,"Conditional thinning"
0.0424388885598129,"Marginal thinning"
0.143720431905397,"Conditional thinning"
0.000117043466407303,"Marginal thinning"
0.302583076334083,"Conditional thinning"
0.00580941530820056,"Marginal thinning"
0.368095458111132,"Conditional thinning"
0.000275994428164414,"Marginal thinning"
0.749768392625968,"Conditional thinning"
0.000240216508772375,"Marginal thinning"
0.585176044949509,"Conditional thinning"
0.000506811446480731,"Marginal thinning"
0.289445356111538,"Conditional thinning"
0.00913708436348311,"Marginal thinning"
0.0245616890052185,"Conditional thinning"
0.006730734713017,"Marginal thinning"
0.703917435579643,"Conditional thinning"
0.0338591979165406,"Marginal thinning"
0.672507306541869,"Conditional thinning"
0.00477427502649549,"Marginal thinning"
0.852062111711137,"Conditional thinning"
0.0128631801550559,"Marginal thinning"
0.872515623568076,"Conditional thinning"
0.000382437895304889,"Marginal thinning"
0.937215505835557,"Conditional thinning"
0.00228900866191973,"Marginal thinning"
0.776361006354551,"Conditional thinning"
0.00204014632671068,"Marginal thinning"
0.573535741038704,"Conditional thinning"
0.0151269994678348,"Marginal thinning"
0.0360026211725738,"Conditional thinning"
0.00255008492996883,"Marginal thinning"
0.303838265360564,"Conditional thinning"
2.1886986531602e-05,"Marginal thinning"
0.459660431974361,"Conditional thinning"
0.0446177722164457,"Marginal thinning"
0.44504710480662,"Conditional thinning"
0.000539417821407034,"Marginal thinning"
0.282516213756821,"Conditional thinning"
1.42736353143653e-05,"Marginal thinning"
0.806738290221814,"Conditional thinning"
7.38542701337595e-05,"Marginal thinning"
0.612336241984681,"Conditional thinning"
0.000991514010142219,"Marginal thinning"
0.517207241944814,"Conditional thinning"
0.00064086190443435,"Marginal thinning"
0.561479904774565,"Conditional thinning"
0.00294255926143079,"Marginal thinning"
0.242925419760315,"Conditional thinning"
0.208764895059508,"Marginal thinning"
0.964472937733149,"Conditional thinning"
0.00284217715776266,"Marginal thinning"
1,"Conditional thinning"
0.000123031492350829,"Marginal thinning"
0.115905953604401,"Conditional thinning"
0.00126734125584161,"Marginal thinning"
0.992275183049328,"Conditional thinning"
0.0126232581612763,"Marginal thinning"
0.701085073713702,"Conditional thinning"
0.00509040717774067,"Marginal thinning"
0.644364308347085,"Conditional thinning"
0.0249149200314819,"Marginal thinning"
7.00003175159384e-13,"Conditional thinning"
0.0150310476432541,"Marginal thinning"
0.811884447565378,"Conditional thinning"
0.00704195905667338,"Marginal thinning"
0.984375158921024,"Conditional thinning"
0.00290804384072965,"Marginal thinning"
0.276399670340668,"Conditional thinning"
0.00737735236310496,"Marginal thinning"
0.880015380133001,"Conditional thinning"
0.137866481717401,"Marginal thinning"
0.408643099813673,"Conditional thinning"
0.00678490106964978,"Marginal thinning"
0.83127966045928,"Conditional thinning"
1.7622042341748e-05,"Marginal thinning"
0.547761132287381,"Conditional thinning"
0.0192745093730071,"Marginal thinning"
0.655298663138474,"Conditional thinning"
0.0266415490346461,"Marginal thinning"
0.451242853597328,"Conditional thinning"
0.00971966057054992,"Marginal thinning"
0.455074584999485,"Conditional thinning"
0.00878088642511033,"Marginal thinning"
0.533289659333008,"Conditional thinning"
0.064171926173263,"Marginal thinning"
0.335369726475044,"Conditional thinning"
0.0422686209469045,"Marginal thinning"
0.654935355044014,"Conditional thinning"
0.0136022573754389,"Marginal thinning"
0.416025467428916,"Conditional thinning"
0.00758777894677375,"Marginal thinning"
0.745361015492506,"Conditional thinning"
0.010167159541055,"Marginal thinning"
0.302213272164254,"Conditional thinning"
0.000896057226334878,"Marginal thinning"
0.59149469369699,"Conditional thinning"
0.00546415932124091,"Marginal thinning"
0.794437629301519,"Conditional thinning"
0.0121437135690538,"Marginal thinning"
0.489996261055831,"Conditional thinning"
0.0110604273045864,"Marginal thinning"
0.864846037641807,"Conditional thinning"
0.000463907956515704,"Marginal thinning"
0.0137674283787673,"Conditional thinning"
0.000417881663219149,"Marginal thinning"
0.307061170926167,"Conditional thinning"
0.00108700732331166,"Marginal thinning"
0.661642177982444,"Conditional thinning"
0.000128549654635438,"Marginal thinning"
0.336183955912612,"Conditional thinning"
0.00445859060380567,"Marginal thinning"
0.584949954867066,"Conditional thinning"
0.00498530747776162,"Marginal thinning"
0.591799851937503,"Conditional thinning"
0.0003898197858862,"Marginal thinning"
0.851506758246155,"Conditional thinning"
2.86531864812019e-05,"Marginal thinning"
0.0368695325326977,"Conditional thinning"
0.012614201008101,"Marginal thinning"
0.69248667754532,"Conditional thinning"
0.00471206929775514,"Marginal thinning"
0.349112655803251,"Conditional thinning"
2.83273800617874e-05,"Marginal thinning"
0.00691426273731931,"Conditional thinning"
0.075873435586535,"Marginal thinning"
0.238859418498073,"Conditional thinning"
0.000180097866248009,"Marginal thinning"
0.175229632103035,"Conditional thinning"
0.0232414102520944,"Marginal thinning"
0.0165066689432678,"Conditional thinning"
0.0264078263819093,"Marginal thinning"
0.573739018211062,"Conditional thinning"
0.0422661997880814,"Marginal thinning"
0.887375898069643,"Conditional thinning"
0.00446418214280375,"Marginal thinning"
0.771098421543968,"Conditional thinning"
0.150960818600602,"Marginal thinning"
0.111619691121867,"Conditional thinning"
0.00217780470369567,"Marginal thinning"
0.322884423749647,"Conditional thinning"
0.0112146518303622,"Marginal thinning"
0.251621060498021,"Conditional thinning"
2.66198410822111e-05,"Marginal thinning"
0.175974243369538,"Conditional thinning"
0.0138632790199678,"Marginal thinning"
0.675124854997101,"Conditional thinning"
0.0692276617127072,"Marginal thinning"
0.869547902046879,"Conditional thinning"
0.00574486435969798,"Marginal thinning"
0.129107226384685,"Conditional thinning"
0.0427150338879464,"Marginal thinning"
0.455336315088702,"Conditional thinning"
0.0654365441516243,"Marginal thinning"
0.697837971416148,"Conditional thinning"
0.426791136182985,"Marginal thinning"
5.75933238938958e-15,"Conditional thinning"
0.308097102973593,"Marginal thinning"
0.618018887098667,"Conditional thinning"
0.00226378310526418,"Marginal thinning"
0.814100505919992,"Conditional thinning"
0.0135539302532082,"Marginal thinning"
0.906508318493114,"Conditional thinning"
0.00305863769633746,"Marginal thinning"
0.443432586877487,"Conditional thinning"
0.0105812599446785,"Marginal thinning"
0.718917264430073,"Conditional thinning"
0.00376110719069519,"Marginal thinning"
0.848774243000699,"Conditional thinning"
0.00784664281293283,"Marginal thinning"
0.963760465456593,"Conditional thinning"
0.00254362977468544,"Marginal thinning"
0.882531968661423,"Conditional thinning"
0.0207773441299028,"Marginal thinning"
1,"Conditional thinning"
0.00143400391860085,"Marginal thinning"
0.612979336973888,"Conditional thinning"
0.000134217003717974,"Marginal thinning"
0.647590485866674,"Conditional thinning"
9.15315348092234e-05,"Marginal thinning"
0.818578376468506,"Conditional thinning"
0.000586398133144895,"Marginal thinning"
0.590892932946808,"Conditional thinning"
4.18745831197003e-05,"Marginal thinning"
0.164884081564488,"Conditional thinning"
0.0323016335508703,"Marginal thinning"
0.554676613643412,"Conditional thinning"
1.72288774021899e-05,"Marginal thinning"
0.575003299633993,"Conditional thinning"
0.00120918752995972,"Marginal thinning"
0.625521465945278,"Conditional thinning"
0.00288344976820138,"Marginal thinning"
0.806648050709487,"Conditional thinning"
0.00150257199062934,"Marginal thinning"
0.732897046850208,"Conditional thinning"
0.0059293847369141,"Marginal thinning"
0.846914060824091,"Conditional thinning"
0.111190625980602,"Marginal thinning"
0.295048459808033,"Conditional thinning"
0.00169515431090015,"Marginal thinning"
0.0159682023764122,"Conditional thinning"
3.83267002340617e-05,"Marginal thinning"
0.845838040568995,"Conditional thinning"
0.000154389387559857,"Marginal thinning"
0.079658417608229,"Conditional thinning"
0.00410005675435666,"Marginal thinning"
0.177410098431346,"Conditional thinning"
0.00424717331445986,"Marginal thinning"
0.960008057389946,"Conditional thinning"
0.00102077579199093,"Marginal thinning"
0.792667957185692,"Conditional thinning"
0.0442339738703304,"Marginal thinning"
0.753419021200604,"Conditional thinning"
0.00971026513752376,"Marginal thinning"
0.958090939456032,"Conditional thinning"
0.0017348720794411,"Marginal thinning"
0.905863430103967,"Conditional thinning"
0.00850922116874561,"Marginal thinning"
0.700995967255626,"Conditional thinning"
0.000296751056341795,"Marginal thinning"
0.459631076570059,"Conditional thinning"
4.47458956687352e-05,"Marginal thinning"
0.507055922354476,"Conditional thinning"
0.00918676178362472,"Marginal thinning"
0.179674994487885,"Conditional thinning"
0.000388229856921194,"Marginal thinning"
0.697044592249287,"Conditional thinning"
1.85023895927045e-05,"Marginal thinning"
0.736038714428632,"Conditional thinning"
0.683961725403097,"Marginal thinning"
0.708786607493215,"Conditional thinning"
0.000177734991942588,"Marginal thinning"
0.412869763191101,"Conditional thinning"
0.00505168962462768,"Marginal thinning"
0.559651350429379,"Conditional thinning"
0.000352941856466778,"Marginal thinning"
0.166760200161234,"Conditional thinning"
6.52722298047013e-05,"Marginal thinning"
0.246847366645966,"Conditional thinning"
0.000125374730440281,"Marginal thinning"
0.106659777969706,"Conditional thinning"
0.00356661544164219,"Marginal thinning"
0.080866926245887,"Conditional thinning"
0.259868666536317,"Marginal thinning"
0.863340946418761,"Conditional thinning"
0.00986383618400736,"Marginal thinning"
0.31008732385681,"Conditional thinning"
0.0793041616970579,"Marginal thinning"
0.669334292408491,"Conditional thinning"
0.0114767714835374,"Marginal thinning"
0.158117850457666,"Conditional thinning"
0.000694767998180713,"Marginal thinning"
0.514865395006282,"Conditional thinning"
0.00334489907556613,"Marginal thinning"
0.399130062043893,"Conditional thinning"
0.0038321221726207,"Marginal thinning"
5.3750363936724e-12,"Conditional thinning"
0.000141691955546668,"Marginal thinning"
0.156633309704243,"Conditional thinning"
0.000160617548654391,"Marginal thinning"
0.432729108737895,"Conditional thinning"
6.48460097700923e-06,"Marginal thinning"
0.097517201993087,"Conditional thinning"
0.00302414367882115,"Marginal thinning"
0.424633075469988,"Conditional thinning"
0.15255907782292,"Marginal thinning"
0.625585679792006,"Conditional thinning"
0.620659485407096,"Marginal thinning"
0.372706721270321,"Conditional thinning"
0.0404372183389815,"Marginal thinning"
0.241655577010822,"Conditional thinning"
0.000479712581035179,"Marginal thinning"
0.68097936196904,"Conditional thinning"
0.0191670236280422,"Marginal thinning"
0.151417318166075,"Conditional thinning"
1.95234928635539e-05,"Marginal thinning"
0.936035704357894,"Conditional thinning"
0.000333891029496914,"Marginal thinning"
1,"Conditional thinning"
0.0307571969303877,"Marginal thinning"
0.64493808502613,"Conditional thinning"
0.000361633378528435,"Marginal thinning"
0.539218050508378,"Conditional thinning"
0.124189714571791,"Marginal thinning"
0.617166484649107,"Conditional thinning"
0.00784620922656235,"Marginal thinning"
0.638495828451118,"Conditional thinning"
8.81944340527728e-05,"Marginal thinning"
0.288836773136331,"Conditional thinning"
0.00845306902639949,"Marginal thinning"
0.270915661205961,"Conditional thinning"
9.54591162576613e-05,"Marginal thinning"
0.170267971814092,"Conditional thinning"
0.0136440694840578,"Marginal thinning"
0.613123979204407,"Conditional thinning"
0.00022801445239281,"Marginal thinning"
1,"Conditional thinning"
0.00714972651783235,"Marginal thinning"
0.270887384568072,"Conditional thinning"
0.0724886544051734,"Marginal thinning"
0.742249670290967,"Conditional thinning"
0.000682433746678092,"Marginal thinning"
0.334846667979421,"Conditional thinning"
0.0013117614007574,"Marginal thinning"
0.625947256890566,"Conditional thinning"
0.046500957999168,"Marginal thinning"
0.683645545455409,"Conditional thinning"
0.0165441088944858,"Marginal thinning"
0.365708094370007,"Conditional thinning"
0.000218953781095713,"Marginal thinning"
0.051205131387666,"Conditional thinning"
0.000803419235860154,"Marginal thinning"
0.556964079216349,"Conditional thinning"
0.00496534630143351,"Marginal thinning"
0.465760612991746,"Conditional thinning"
0.00828179583788744,"Marginal thinning"
0.810246504258777,"Conditional thinning"
0.000731722638925264,"Marginal thinning"
0.44051760340285,"Conditional thinning"
0.00188588921371171,"Marginal thinning"
0.0873005460828496,"Conditional thinning"
0.0225622031600163,"Marginal thinning"
0.400579120617078,"Conditional thinning"
0.117222023373058,"Marginal thinning"
0.815060135134221,"Conditional thinning"
0.00107668238073334,"Marginal thinning"
0.0312273036623898,"Conditional thinning"
3.62815975517087e-05,"Marginal thinning"
0.36502188163852,"Conditional thinning"
0.00240629630515469,"Marginal thinning"
0.69317730646869,"Conditional thinning"
0.00208458348257578,"Marginal thinning"
0.232222347671059,"Conditional thinning"
0.0912258791116109,"Marginal thinning"
0.514418259777113,"Conditional thinning"
0.0200467215774472,"Marginal thinning"
0.897408241265896,"Conditional thinning"
0.124745296840689,"Marginal thinning"
0.391316476001721,"Conditional thinning"
0.0141366815507941,"Marginal thinning"
2.49504759091207e-13,"Conditional thinning"
0.00281090269885609,"Marginal thinning"
0.386580586988325,"Conditional thinning"
0.0133545807766795,"Marginal thinning"
0.884091805857952,"Conditional thinning"
0.00324650936788004,"Marginal thinning"
0.543702406720768,"Conditional thinning"
0.0369001960848892,"Marginal thinning"
0.0293213581174029,"Conditional thinning"
0.000147659546422936,"Marginal thinning"
0.79689116290407,"Conditional thinning"
0.000119321125563558,"Marginal thinning"
0.957707908846258,"Conditional thinning"
0.0122277400406519,"Marginal thinning"
0.721071785185272,"Conditional thinning"
0.000505625984444169,"Marginal thinning"
0.123686604461881,"Conditional thinning"
5.33899666808574e-05,"Marginal thinning"
0.185561490897155,"Conditional thinning"
0.00577727384528034,"Marginal thinning"
0.615598066821981,"Conditional thinning"
0.027891395631154,"Marginal thinning"
0.812491341427092,"Conditional thinning"
0.00252186120391864,"Marginal thinning"
0.470945692634173,"Conditional thinning"
0.0118503666019551,"Marginal thinning"
0.0202527598417332,"Conditional thinning"
0.0271730036276055,"Marginal thinning"
0.0554327141029955,"Conditional thinning"
0.111996906661427,"Marginal thinning"
0.511852626451569,"Conditional thinning"
0.000334166958002928,"Marginal thinning"
0.0485322539498877,"Conditional thinning"
0.000323411228897025,"Marginal thinning"
0.573541818605121,"Conditional thinning"
0.000254491594338797,"Marginal thinning"
0.514286338497299,"Conditional thinning"
0.00227009149091263,"Marginal thinning"
0.339135381531791,"Conditional thinning"
0.154874268659375,"Marginal thinning"
0.876423987045754,"Conditional thinning"
0.00148819577617195,"Marginal thinning"
0.465089969188271,"Conditional thinning"
6.84522988151197e-05,"Marginal thinning"
0.452696169878771,"Conditional thinning"
0.0127824698424275,"Marginal thinning"
0.486599555042949,"Conditional thinning"
0.0319271513263026,"Marginal thinning"
0.294686395941153,"Conditional thinning"
0.00537836225953194,"Marginal thinning"
0.849155116503401,"Conditional thinning"
5.0563465885672e-05,"Marginal thinning"
0.991715262312107,"Conditional thinning"
0.00623451469788041,"Marginal thinning"
0.960898577868566,"Conditional thinning"
0.00498487453697672,"Marginal thinning"
0.843108361056535,"Conditional thinning"
0.00163377626302119,"Marginal thinning"
0.909024618876488,"Conditional thinning"
0.000643049249245722,"Marginal thinning"
0.548590428090661,"Conditional thinning"
0.0064426435389569,"Marginal thinning"
0.731109387632572,"Conditional thinning"
0.00116317300711771,"Marginal thinning"
0.233689070602626,"Conditional thinning"
8.1474049087569e-06,"Marginal thinning"
0.283104408268729,"Conditional thinning"
0.000730348081325938,"Marginal thinning"
0.114468032256379,"Conditional thinning"
0.0311821406204904,"Marginal thinning"
0.671442276463994,"Conditional thinning"
0.0249392374731205,"Marginal thinning"
0.356096218959261,"Conditional thinning"
0.0033508733733853,"Marginal thinning"
0.246985001111616,"Conditional thinning"
9.72740850767531e-05,"Marginal thinning"
0.334752807048115,"Conditional thinning"
0.000167540127918187,"Marginal thinning"
0.70263133655325,"Conditional thinning"
0.00172932985813656,"Marginal thinning"
0.359206242405522,"Conditional thinning"
0.00981296272978138,"Marginal thinning"
0.471845749031034,"Conditional thinning"
0.134361017232415,"Marginal thinning"
0.534258685587363,"Conditional thinning"
1.50170364226173e-05,"Marginal thinning"
0.824694416620329,"Conditional thinning"
0.000108867276808045,"Marginal thinning"
0.483475199151887,"Conditional thinning"
0.000286362556362815,"Marginal thinning"
0.812058476783425,"Conditional thinning"
0.0170446309420332,"Marginal thinning"
0.513922947458386,"Conditional thinning"
0.064991484942506,"Marginal thinning"
0.86063803056102,"Conditional thinning"
0.00136818186552393,"Marginal thinning"
0.321345539822068,"Conditional thinning"
0.00143379316590137,"Marginal thinning"
0.339617751967241,"Conditional thinning"
0.0644145974589966,"Marginal thinning"
0.584453574873019,"Conditional thinning"
0.0017204513070351,"Marginal thinning"
0.472438408348999,"Conditional thinning"
0.0119761648528446,"Marginal thinning"
0.762760265100138,"Conditional thinning"
0.00120283175997501,"Marginal thinning"
0.0837220368642042,"Conditional thinning"
0.00311575140579339,"Marginal thinning"
0.598321345573756,"Conditional thinning"
0.0218728263991962,"Marginal thinning"
0.797601376165359,"Conditional thinning"
0.0808776397433334,"Marginal thinning"
0.700494886044998,"Conditional thinning"
0.000575642097959917,"Marginal thinning"
0.319613993814808,"Conditional thinning"
0.0122652891167189,"Marginal thinning"
0.310329243077121,"Conditional thinning"
0.00170876797083297,"Marginal thinning"
0.404996748723244,"Conditional thinning"
0.00140933263741083,"Marginal thinning"
0.197164032509057,"Conditional thinning"
0.00109649592585996,"Marginal thinning"
0.937569519239629,"Conditional thinning"
0.0013607763217801,"Marginal thinning"
0.0321474969640412,"Conditional thinning"
0.000647559677681722,"Marginal thinning"
0.392186748463626,"Conditional thinning"
0.00159000276997197,"Marginal thinning"
0.944654974318849,"Conditional thinning"
0.0183643822006582,"Marginal thinning"
0.199667760673269,"Conditional thinning"
0.000475738879157942,"Marginal thinning"
0.430129912875498,"Conditional thinning"
0.00190779753712758,"Marginal thinning"
0.724057534445518,"Conditional thinning"
0.0193383478643517,"Marginal thinning"
0.651181679717315,"Conditional thinning"
0.00294168710264992,"Marginal thinning"
0.823795715832813,"Conditional thinning"
0.000827477608245308,"Marginal thinning"
0.720994524054533,"Conditional thinning"
0.629622481729141,"Marginal thinning"
0.974937101145791,"Conditional thinning"
0.000154829467828366,"Marginal thinning"
0.960037755255826,"Conditional thinning"
0.00338268534940377,"Marginal thinning"
0.78123699617162,"Conditional thinning"
0.00302062022658771,"Marginal thinning"
0.0174279605883834,"Conditional thinning"
0.00141765254556174,"Marginal thinning"
0.57935404856864,"Conditional thinning"
0.0316772377968322,"Marginal thinning"
0.0288530077331607,"Conditional thinning"
1.33149014948797e-05,"Marginal thinning"
0.55605000786853,"Conditional thinning"
0.000651118370523375,"Marginal thinning"
0.14586173896691,"Conditional thinning"
0.0557686955556617,"Marginal thinning"
0.77958265020327,"Conditional thinning"
0.00596777673174862,"Marginal thinning"
0.534131802994765,"Conditional thinning"
0.10703284168873,"Marginal thinning"
0.429556882178815,"Conditional thinning"
0.0328818501327398,"Marginal thinning"
0.140974257930057,"Conditional thinning"
0.000150443049619056,"Marginal thinning"
0.0764114241346534,"Conditional thinning"
0.00316997425023225,"Marginal thinning"
4.10337587174363e-11,"Conditional thinning"
0.0226685638906546,"Marginal thinning"
0.854446312550385,"Conditional thinning"
0.00400010015663998,"Marginal thinning"
0.625622268098249,"Conditional thinning"
0.114704433014938,"Marginal thinning"
0.42346607114923,"Conditional thinning"
0.000162541883400519,"Marginal thinning"
0.703339108885384,"Conditional thinning"
0.00257746451604515,"Marginal thinning"
0.394523230970241,"Conditional thinning"
2.62722910528515e-05,"Marginal thinning"
0.162503103112351,"Conditional thinning"
0.00044115082864172,"Marginal thinning"
0.221183278270875,"Conditional thinning"
0.0214200346442058,"Marginal thinning"
0.919446139597746,"Conditional thinning"
0.00195922927773584,"Marginal thinning"
0.476735550959843,"Conditional thinning"
0.0345988869504959,"Marginal thinning"
0.0731605431894633,"Conditional thinning"
0.0172982558217663,"Marginal thinning"
0.383137315146344,"Conditional thinning"
0.0269134776082265,"Marginal thinning"
0.231425454997922,"Conditional thinning"
0.00298344105995957,"Marginal thinning"
0.800354553124462,"Conditional thinning"
0.0173327820524114,"Marginal thinning"
0.179332893241138,"Conditional thinning"
0.000482306670600341,"Marginal thinning"
0.895048064161195,"Conditional thinning"
0.00110326273230632,"Marginal thinning"
0.968891272873485,"Conditional thinning"
0.00114173369485804,"Marginal thinning"
0.491591958020448,"Conditional thinning"
9.35795519558562e-05,"Marginal thinning"
0.52177235908595,"Conditional thinning"
0.00437055762510964,"Marginal thinning"
0.707902083377105,"Conditional thinning"
0.00116230564692004,"Marginal thinning"
0.833466499133722,"Conditional thinning"
0.00915142072387858,"Marginal thinning"
0.471992633370899,"Conditional thinning"
0.00593485241337092,"Marginal thinning"
0.504257116334086,"Conditional thinning"
0.00418319793151473,"Marginal thinning"
0.619858363911947,"Conditional thinning"
